set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Clefable,30,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Gastly,31,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Haunter,32,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Gengar,33,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Unown,34,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Rotom,35,Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Sudowoodo,36,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Phanpy,37,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Donphan,38,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Larvitar,39,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Pupitar,40,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Tyranitar,41,Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Nosepass,42,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Meditite,43,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Medicham,44,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Zubat,48,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Golbat,49,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Croagunk,51,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Toxicroak,52,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Magnemite,53,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Magneton,54,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Magnezone,55,Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Mawile,56,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Probopass ex,57,Double Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Bronzor,58,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Bronzong,59,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Origin Forme Dialga,60,Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Giratina,61,Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Eevee,62,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Snorlax,63,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Hoothoot,64,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Noctowl,65,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Starly,66,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Staravia,67,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Staraptor,68,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Arceus,70,Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Arceus ex,71,Double Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Celestic Town Elder,73,Uncommon,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Barry,74,Uncommon,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Adaman,75,Uncommon,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Houndoom,76,Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Marill,77,Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Unown,78,Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Sudowoodo,79,Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Magnemite,80,Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Shaymin,81,Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Leafeon ex,82,Super Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Glaceon ex,83,Super Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Garchomp ex,84,Super Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Probopass ex,85,Super Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Arceus ex,86,Super Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Irida,87,Super Rare,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Celestic Town Elder,88,Super Rare,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Barry,89,Super Rare,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Adaman,90,Super Rare,Supporter
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Leafeon ex,91,Special Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Glaceon ex,92,Special Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Garchomp ex,93,Special Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Probopass ex,94,Special Art Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Arceus ex,95,Immersive Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Arceus ex,96,Crown Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Leafeon ex,10,Double Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Sudowoodo,36,Uncommon,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Nosepass,42,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Zubat,48,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Golbat,49,Common,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Probopass ex,57,Double Rare,Pokémon
Triumphant Light,a2a,"February 28, 2025",95,Triumphant Light,Arceus ex,71,Double Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Oddish,1,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gloom,2,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bellossom,3,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Tangela,4,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Tangrowth,5,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Yanma,6,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Roselia,8,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Roserade,9,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Burmy,15,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Wormadam,16,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Combee,17,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Vespiquen,18,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Leafeon,20,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Mow Rotom,21,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Slugma,25,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Magcargo,26,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Heat Rotom,30,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Swinub,31,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Piloswine,32,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Mamoswine,33,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Buizel,38,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Floatzel,39,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Finneon,42,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Lumineon,43,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Snover,44,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Abomasnow,45,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Wash Rotom,47,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Frost Rotom,48,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Magnemite,51,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Magneton,52,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Magnezone,53,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Voltorb,54,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Electrode,55,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Electabuzz,56,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Electivire,57,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Shinx,58,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Luxio,59,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Luxray,60,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Togepi,63,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Togetic,64,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Togekiss,65,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Duskull,70,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dusclops,71,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dusknoir,72,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Drifloon,73,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Drifblim,74,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Uxie,75,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Mesprit,76,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Azelf,77,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gligar,83,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gliscor,84,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Hitmontop,85,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Nosepass,86,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Regirock,87,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Cranidos,88,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Rampardos,89,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Wormadam,90,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Riolu,91,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Lucario,92,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gallade ex,95,Double Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Murkrow,96,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Honchkrow,97,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Poochyena,100,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Mightyena,101,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Stunky,102,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Skuntank,103,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Skorupi,105,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Drapion,106,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Croagunk,107,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Toxicroak,108,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Darkrai,109,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Darkrai ex,110,Double Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Skarmory,111,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Registeel,112,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bronzor,116,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bronzong,117,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Probopass,118,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Heatran,120,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Eevee,126,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Aipom,130,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Ambipom,131,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bidoof,135,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bibarel,136,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Buneary,137,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Lopunny,138,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Fan Rotom,142,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Regigigas,143,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Skull Fossil,144,Common,Fossil
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Pokémon Communication,146,Uncommon,Item
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Team Galactic Grunt,151,Uncommon,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Volkner,153,Uncommon,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dawn,154,Uncommon,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Tangrowth,156,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Combee,157,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Shaymin,159,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Mamoswine,160,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Shinx,163,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Drifloon,165,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Mesprit,166,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Lucario,170,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Croagunk,173,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Heatran,174,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bidoof,177,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Regigigas,179,Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Yanmega ex,180,Super Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Pachirisu ex,183,Super Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gallade ex,185,Super Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Darkrai ex,187,Super Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dialga ex,188,Super Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Team Galactic Grunt,191,Super Rare,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Volkner,193,Super Rare,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dawn,194,Super Rare,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Yanmega ex,196,Special Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Pachirisu ex,198,Special Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gallade ex,200,Special Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Darkrai ex,202,Special Art Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dialga ex,205,Immersive Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Palkia ex,206,Crown Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dialga ex,207,Crown Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Yanma,6,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Magnezone,53,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Lucario,92,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gallade ex,95,Double Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Darkrai ex,110,Double Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Pokémon Communication,146,Uncommon,Item
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Dawn,154,Uncommon,Supporter
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Oddish,1,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Gloom,2,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Bellossom,3,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Roselia,8,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Roserade,9,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Turtwig,10,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Grotle,11,Uncommon,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Torterra,12,Rare,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Kricketot,13,Common,Pokémon
Space-Time Smackdown,a2,"January 29, 2025",250,Space-Time Smackdown,Kricketune,14,Common,Pokémon
